name,type,value,date,color
NEO,$15.96 NEO,1039031500,2018-11-11,#00db1d
Eth Classic,$15.96 ETC,1447321985,2017-08-06,#19c83b
BitBar,$15.84 BTB,54030,2013-05-26,#f2a900
Binance Coin,$15.78 BNB,1890667740,2018-06-17,#ffd900
NEO,$15.76 NEO,1017757000,2018-10-14,#00db1d
Litecoin,$15.71 LTC,412287805,2014-03-23,#7d7d7d
Litecoin,$15.7 LTC,799087301,2017-04-30,#7d7d7d
EOS,$15.66 EOS,8322820708,2018-01-21,#2a0179
Decred,$15.66 DCR,75931587,2017-04-30,#2bf387
Binance Coin,$15.57 BNB,1647622943,2018-06-24,#ffd900
Qtum,$15.42 QTUM,926099400,2017-08-27,#0099cc
Litecoin,$15.41 LTC,422618819,2014-03-09,#7d7d7d
Auroracoin,$15.39 AUR,125736359,2014-03-23,#258860
Eth Classic,$15.27 ETC,1520676352,2017-08-27,#19c83b
Dash,$15.26 DASH,109461630,2017-01-29,#008de4
Auroracoin,$15.2 AUR,258801514,2014-03-02,#258860
DigixDAO,$15.17 DGD,27780200,2016-09-18,#355d73
Dash,$15 DASH,106448644,2017-01-22,#008de4
Litecoin,$14.98 LTC,402561438,2014-02-23,#7d7d7d
Novacoin,$14.92 NVC,8671704,2013-12-08,#cfb230
Eth Classic,$14.84 ETC,1303347495,2017-09-10,#19c83b
Novacoin,$14.81 NVC,8511835,2014-01-19,#cfb230
EOS,$14.81 EOS,13102422495,2018-06-03,#2a0179
Eth Classic,$14.78 ETC,1351013713,2017-08-13,#19c83b
Decred,$14.77 DCR,78226886,2017-04-23,#2bf387
Monero,$14.72 XMR,236820858,2017-03-12,#f56f00
Eth Classic,$14.71 ETC,1327397438,2017-07-16,#19c83b
Binance Coin,$14.68 BNB,1642662147,2018-07-01,#ffd900
Qtum,$14.51 QTUM,1089849233,2017-11-26,#0099cc
BitBar,$14.4 BTB,45586,2013-06-09,#f2a900
Novacoin,$14.38 NVC,8438033,2014-01-26,#cfb230
Omni,$14.34 OMNI,8152277,2014-07-13,#281c9b
EOS,$14.34 EOS,9516622285,2018-01-28,#2a0179
Eth Classic,$14.33 ETC,1298616237,2017-07-30,#19c83b
Ethereum,$14.3 ETH,1049423539,2016-07-24,#3c3c3d
Ethereum,$14.26 ETH,1127593040,2016-06-26,#3c3c3d
EOS,$14.23 EOS,12764867154,2018-05-13,#2a0179
Ethereum,$14.19 ETH,1274609697,2016-06-12,#3c3c3d
Omni,$14.18 OMNI,8285456,2014-06-29,#281c9b
NEO,$14.17 NEO,760545000,2017-08-06,#00db1d
Ethereum,$14.04 ETH,1146979484,2016-05-22,#3c3c3d
EOS,$14.04 EOS,10204723112,2018-06-10,#2a0179
Qtum,$14.01 QTUM,1033403506,2017-11-19,#0099cc
Qtum,$13.92 QTUM,894965100,2017-08-13,#0099cc
DigixDAO,$13.88 DGD,27264400,2016-10-02,#355d73
Monero,$13.79 XMR,190983757,2017-01-01,#f56f00
Ethereum,$13.76 ETH,1128276672,2016-06-05,#3c3c3d
Eth Classic,$13.68 ETC,1315548035,2017-08-20,#19c83b
Monero,$13.67 XMR,213468083,2017-03-05,#f56f00
Litecoin,$13.66 LTC,333811993,2014-03-02,#7d7d7d
Ethereum,$13.52 ETH,1296040794,2017-02-26,#3c3c3d
Ethereum,$13.51 ETH,1125287882,2016-03-13,#3c3c3d
Litecoin,$13.45 LTC,355252000,2014-03-30,#7d7d7d
Novacoin,$13.43 NVC,7426811,2013-12-29,#cfb230
DigixDAO,$13.43 DGD,28419200,2016-09-25,#355d73
Monero,$13.38 XMR,181243658,2017-02-19,#f56f00
Eth Classic,$13.29 ETC,1386073964,2018-08-19,#19c83b
Qtum,$13.27 QTUM,753972800,2017-09-10,#0099cc
Eth Classic,$13.25 ETC,1368887724,2018-08-12,#19c83b
Eth Classic,$13.25 ETC,1389416181,2018-09-02,#19c83b
Ethereum,$13.18 ETH,1116323115,2016-10-02,#3c3c3d
EOS,$13.17 EOS,12169908573,2018-05-20,#2a0179
Novacoin,$13.1 NVC,7464185,2014-02-02,#cfb230
Dash,$13.09 DASH,89617876,2016-08-21,#008de4
Litecoin,$13.07 LTC,707833525,2017-04-23,#7d7d7d
Monero,$13.01 XMR,184337891,2017-01-08,#f56f00
Eth Classic,$12.98 ETC,1223823593,2017-10-01,#19c83b
Decred,$12.86 DCR,50814388,2017-04-02,#2bf387
Monero,$12.85 XMR,175245621,2017-01-29,#f56f00
Litecoin,$12.85 LTC,348851803,2014-04-20,#7d7d7d
Ethereum,$12.85 ETH,1104901553,2016-09-25,#3c3c3d
BitBar,$12.85 BTB,82906,2013-05-12,#f2a900
DigixDAO,$12.84 DGD,31027600,2017-03-19,#355d73
Ethereum,$12.82 ETH,1136008890,2017-02-19,#3c3c3d
Dash,$12.82 DASH,96544763,2016-08-14,#008de4
EOS,$12.77 EOS,7375481946,2018-01-07,#2a0179
DigixDAO,$12.76 DGD,23831600,2016-05-08,#355d73
Ethereum,$12.69 ETH,1045462817,2016-09-18,#3c3c3d
Monero,$12.61 XMR,177836562,2017-02-05,#f56f00
Dash,$12.59 DASH,83140899,2016-08-28,#008de4
Augur,$12.58 REP,127546100,2017-04-02,#75008f
Eth Classic,$12.57 ETC,1307509032,2018-08-26,#19c83b
DigixDAO,$12.51 DGD,23768400,2016-06-19,#355d73
Ethereum,$12.44 ETH,980174931,2016-07-31,#3c3c3d
Dash,$12.42 DASH,87970527,2017-01-08,#008de4
OmiseGO,$12.29 OMG,1121238803,2017-09-10,#0033f5
EOS,$12.29 EOS,11049191257,2018-05-27,#2a0179
Eth Classic,$12.28 ETC,1167277844,2017-10-08,#19c83b
Monero,$12.27 XMR,171823003,2017-02-12,#f56f00
Monero,$12.26 XMR,137571401,2016-09-11,#f56f00
Eth Classic,$12.24 ETC,1153010248,2017-10-15,#19c83b
Ethereum,$12.22 ETH,1022264082,2016-10-09,#3c3c3d
Ethereum,$12.21 ETH,976259356,2016-09-11,#3c3c3d
Omni,$12.17 OMNI,6944013,2014-07-20,#281c9b
Decred,$12.16 DCR,57090683,2017-04-16,#2bf387
DigixDAO,$12.14 DGD,20386000,2016-05-15,#355d73
DigixDAO,$12.14 DGD,25887000,2016-10-09,#355d73
Ethereum,$12.13 ETH,1026301229,2016-10-23,#3c3c3d
Ethereum,$12.12 ETH,956815986,2016-07-03,#3c3c3d
Augur,$12.11 REP,128511900,2017-04-23,#75008f
Ethereum,$12.11 ETH,994349367,2016-05-29,#3c3c3d
DigixDAO,$12.11 DGD,23929400,2016-10-16,#355d73
Dash,$12.08 DASH,87076155,2017-01-15,#008de4
Dash,$12.06 DASH,65445382,2014-05-25,#008de4
Counterparty,$12.05 XCP,14682634,2014-02-23,#fe3e62
Monero,$12.01 XMR,168170901,2017-01-22,#f56f00
Ethereum,$11.98 ETH,1016373308,2016-10-16,#3c3c3d
Qtum,$11.96 QTUM,657419300,2017-10-08,#0099cc
Eth Classic,$11.86 ETC,1286744654,2017-11-05,#19c83b
Monero,$11.84 XMR,166672150,2017-02-26,#f56f00
Dash,$11.77 DASH,78547201,2016-09-18,#008de4
Ethereum,$11.75 ETH,977118527,2016-09-04,#3c3c3d
Dash,$11.73 DASH,78799967,2016-10-09,#008de4
Dash,$11.71 DASH,79826090,2016-10-02,#008de4
Ethereum,$11.63 ETH,914757199,2016-04-03,#3c3c3d
Ethereum,$11.62 ETH,915977475,2016-07-17,#3c3c3d
DigixDAO,$11.62 DGD,22679000,2016-06-26,#355d73
Qtum,$11.59 QTUM,728030500,2017-10-01,#0099cc
Qtum,$11.59 QTUM,818164559,2017-11-12,#0099cc
Ethereum,$11.58 ETH,928985642,2016-08-14,#3c3c3d
Qtum,$11.54 QTUM,695810600,2017-08-20,#0099cc
Dash,$11.52 DASH,78119549,2016-09-25,#008de4
Ethereum,$11.44 ETH,1005855021,2017-02-05,#3c3c3d
Eth Classic,$11.44 ETC,1215135239,2018-09-23,#19c83b
PayCoin,$11.42 XPY,118826848,2014-12-21,#3572c0
Dash,$11.42 DASH,75009150,2016-09-11,#008de4
Eth Classic,$11.38 ETC,1189145755,2018-09-30,#19c83b
Dash,$11.36 DASH,76412711,2016-09-04,#008de4
Ethereum,$11.35 ETH,1012466457,2017-02-12,#3c3c3d
Augur,$11.3 REP,131209100,2017-04-16,#75008f
Eth Classic,$11.3 ETC,1173514724,2018-09-16,#19c83b
Decred,$11.28 DCR,55629417,2017-04-09,#2bf387
Ethereum,$11.25 ETH,930217061,2016-08-21,#3c3c3d
Dash,$11.24 DASH,56208979,2014-06-01,#008de4
Novacoin,$11.23 NVC,6087486,2013-12-22,#cfb230
Dash,$11.21 DASH,78523984,2017-01-01,#008de4
Ethereum,$11.2 ETH,882886756,2016-03-06,#3c3c3d
Litecoin,$11.18 LTC,317257057,2014-04-06,#7d7d7d
Ethereum,$11.17 ETH,993283674,2016-06-19,#3c3c3d
Ethereum,$11.15 ETH,911883241,2016-08-28,#3c3c3d
Monero,$11.13 XMR,171660818,2016-09-04,#f56f00
Litecoin,$11.12 LTC,330645031,2014-05-25,#7d7d7d
Litecoin,$11.11 LTC,328136706,2014-06-08,#7d7d7d
Dash,$11.1 DASH,73947628,2016-10-16,#008de4
Monero,$11.07 XMR,148071309,2017-01-15,#f56f00
EOS,$11.07 EOS,9199206096,2018-04-22,#2a0179
DigixDAO,$11.03 DGD,22516800,2016-10-23,#355d73
Eth Classic,$11.01 ETC,1173628169,2018-09-09,#19c83b
Ethereum,$10.99 ETH,818048967,2016-03-27,#3c3c3d
Ethereum,$10.99 ETH,931947467,2016-11-06,#3c3c3d
Qtum,$10.97 QTUM,782770281,2017-10-22,#0099cc
Ethereum,$10.96 ETH,896201853,2016-07-10,#3c3c3d
Litecoin,$10.93 LTC,321886754,2014-06-01,#7d7d7d
Eth Classic,$10.93 ETC,1047198320,2017-10-22,#19c83b
Ethereum,$10.91 ETH,943567856,2017-01-22,#3c3c3d
Ethereum,$10.86 ETH,903026897,2016-08-07,#3c3c3d
DigixDAO,$10.83 DGD,21931600,2016-08-07,#355d73
DigixDAO,$10.81 DGD,21874000,2016-10-30,#355d73
OmiseGO,$10.79 OMG,1039040119,2017-09-03,#0033f5
Litecoin,$10.75 LTC,542862719,2017-04-16,#7d7d7d
Litecoin,$10.72 LTC,292764985,2014-05-11,#7d7d7d
Litecoin,$10.66 LTC,283018902,2014-04-13,#7d7d7d
Qtum,$10.64 QTUM,615942300,2017-10-15,#0099cc
EOS,$10.63 EOS,9359116451,2018-06-17,#2a0179
Monero,$10.62 XMR,132978253,2016-09-25,#f56f00
Eth Classic,$10.61 ETC,1000436734,2017-09-24,#19c83b
DigixDAO,$10.61 DGD,19939800,2016-08-14,#355d73
Litecoin,$10.59 LTC,242571852,2013-11-24,#7d7d7d
Eth Classic,$10.59 ETC,1052343080,2017-10-29,#19c83b
Dash,$10.59 DASH,68835323,2016-08-07,#008de4
Litecoin,$10.56 LTC,276208303,2014-04-27,#7d7d7d
Ethereum,$10.56 ETH,926548657,2017-01-29,#3c3c3d
Ethereum,$10.52 ETH,807256577,2016-03-20,#3c3c3d
DigixDAO,$10.51 DGD,21027400,2016-09-04,#355d73
DigixDAO,$10.49 DGD,22313800,2016-06-12,#355d73
Ethereum,$10.43 ETH,956007454,2016-10-30,#3c3c3d
Dash,$10.42 DASH,41481497,2014-06-08,#008de4
Binance Coin,$10.4 BNB,1235386083,2018-10-07,#ffd900
DigixDAO,$10.39 DGD,21949600,2016-11-06,#355d73
Dash,$10.37 DASH,68053841,2016-10-23,#008de4
Litecoin,$10.35 LTC,295067599,2014-05-18,#7d7d7d
DigixDAO,$10.33 DGD,20445800,2016-07-31,#355d73
Litecoin,$10.3 LTC,289710925,2014-05-04,#7d7d7d
DigixDAO,$10.3 DGD,19636380,2016-07-17,#355d73
ICON,$10.29 ICX,3375559726,2018-01-21,#27c6d3
Decred,$10.29 DCR,62499796,2017-03-26,#2bf387
Ethereum,$10.24 ETH,797607883,2016-05-15,#3c3c3d
Dash,$10.24 DASH,45394557,2014-06-15,#008de4
DigixDAO,$10.2 DGD,20116000,2016-07-03,#355d73
Qtum,$10.19 QTUM,767273334,2017-10-29,#0099cc
Namecoin,$10.17 NMC,62668959,2013-12-01,#4662b4
EOS,$10.16 EOS,6359357557,2018-02-18,#2a0179
OmiseGO,$10.11 OMG,965211722,2017-10-01,#0033f5
PayCoin,$10.1 XPY,151955595,2014-12-28,#3572c0
Qtum,$10.04 QTUM,745745240,2017-11-05,#0099cc
DigixDAO,$9.99 DGD,23629800,2016-08-28,#355d73
Augur,$9.94 REP,110335500,2017-04-09,#75008f
Eth Classic,$9.92 ETC,958400278,2017-09-17,#19c83b
OmiseGO,$9.9 OMG,970512706,2017-09-17,#0033f5
Litecoin,$9.89 LTC,440413412,2017-04-09,#7d7d7d
Ethereum,$9.89 ETH,868038290,2016-11-13,#3c3c3d
Litecoin,$9.87 LTC,291408646,2014-06-15,#7d7d7d
Ethereum,$9.87 ETH,902576769,2017-01-08,#3c3c3d
Litecoin,$9.85 LTC,288634366,2014-06-22,#7d7d7d
Ethereum,$9.83 ETH,870948977,2017-01-15,#3c3c3d
Dash,$9.82 DASH,69834108,2016-12-25,#008de4
EOS,$9.77 EOS,5572991931,2018-02-04,#2a0179
Binance Coin,$9.76 BNB,1274416966,2018-10-21,#ffd900
Dash,$9.72 DASH,68843103,2016-12-18,#008de4
Monero,$9.69 XMR,122201474,2016-09-18,#f56f00
DigixDAO,$9.69 DGD,20162400,2016-12-11,#355d73
Novacoin,$9.68 NVC,6916244,2014-02-09,#cfb230
Binance Coin,$9.67 BNB,1264409510,2018-10-28,#ffd900
Ethereum,$9.66 ETH,825305262,2016-11-20,#3c3c3d
DigixDAO,$9.66 DGD,19862180,2016-06-05,#355d73
Monero,$9.65 XMR,132525960,2016-12-25,#f56f00
DigixDAO,$9.64 DGD,18515140,2016-11-13,#355d73
Dash,$9.63 DASH,65300002,2016-11-13,#008de4
Binance Coin,$9.57 BNB,1238146316,2018-11-11,#ffd900
Binance Coin,$9.55 BNB,1115328494,2018-10-14,#ffd900
Binance Coin,$9.53 BNB,1259275637,2018-11-04,#ffd900
Dash,$9.51 DASH,40861670,2014-06-29,#008de4
DigixDAO,$9.42 DGD,19910240,2016-09-11,#355d73
Ethereum,$9.37 ETH,757112769,2016-05-08,#3c3c3d
Dash,$9.36 DASH,60893861,2016-07-24,#008de4
Qtum,$9.34 QTUM,594277500,2017-08-06,#0099cc
Ethereum,$9.31 ETH,777313922,2016-11-27,#3c3c3d
Dash,$9.3 DASH,41683299,2014-06-22,#008de4
DigixDAO,$9.26 DGD,16825700,2016-05-29,#355d73
Lisk,$9.25 LSK,1120630993,2017-11-19,#181174
Dash,$9.21 DASH,64522848,2016-11-06,#008de4
Litecoin,$9.2 LTC,266478903,2014-06-29,#7d7d7d
Dash,$9.18 DASH,63022053,2016-07-31,#008de4
Ethereum,$9.15 ETH,705565730,2016-04-10,#3c3c3d
EOS,$9.09 EOS,5585035906,2018-02-11,#2a0179
DigixDAO,$9.09 DGD,17228320,2016-11-27,#355d73
DigixDAO,$9.05 DGD,18323880,2016-07-10,#355d73
EOS,$9.04 EOS,7809915940,2018-07-08,#2a0179
Stratis,$9.02 STRAT,1031729213,2017-06-04,#00e6cd
OmiseGO,$9.01 OMG,851296596,2017-09-24,#0033f5
DigixDAO,$9 DGD,18525500,2016-05-22,#355d73
Dash,$8.9 DASH,62802349,2016-11-27,#008de4
Dash,$8.88 DASH,66303846,2016-12-11,#008de4
Dash,$8.87 DASH,61121611,2016-12-04,#008de4
Augur,$8.83 REP,96066850,2017-03-26,#75008f
Ethereum,$8.78 ETH,704335725,2016-05-01,#3c3c3d
DigixDAO,$8.76 DGD,17667020,2016-11-20,#355d73
NEO,$8.64 NEO,428255000,2017-07-23,#00db1d
EOS,$8.63 EOS,6677275381,2018-04-15,#2a0179
Dash,$8.63 DASH,66171146,2016-10-30,#008de4
Ethereum,$8.62 ETH,737045140,2016-04-17,#3c3c3d
Litecoin,$8.61 LTC,268580780,2014-07-13,#7d7d7d
Litecoin,$8.61 LTC,257181142,2014-07-20,#7d7d7d
EOS,$8.6 EOS,4482552439,2017-12-17,#2a0179
OmiseGO,$8.54 OMG,756803995,2017-10-08,#0033f5
EOS,$8.51 EOS,4564054845,2017-12-24,#2a0179
EOS,$8.51 EOS,5041642088,2017-12-31,#2a0179
Dash,$8.5 DASH,58696709,2016-11-20,#008de4
EOS,$8.46 EOS,7250010699,2018-06-24,#2a0179
EOS,$8.34 EOS,7478152436,2018-07-29,#2a0179
Monero,$8.33 XMR,116895334,2016-12-18,#f56f00
OmiseGO,$8.29 OMG,819091544,2017-08-27,#0033f5
Ethereum,$8.29 ETH,635274078,2016-04-24,#3c3c3d
Dash,$8.27 DASH,52345256,2016-05-22,#008de4
Monero,$8.26 XMR,105061317,2016-12-04,#f56f00
Dash,$8.25 DASH,53579401,2016-07-17,#008de4
Qtum,$8.19 QTUM,487785450,2017-09-17,#0099cc
EOS,$8.18 EOS,5467127018,2018-02-25,#2a0179
Dash,$8.16 DASH,52191427,2016-06-19,#008de4
EOS,$8.15 EOS,7286573598,2018-07-01,#2a0179
Novacoin,$8.13 NVC,4059829,2013-11-24,#cfb230
Ethereum,$8.13 ETH,711457159,2016-12-11,#3c3c3d
Qtum,$8.1 QTUM,474497470,2017-09-24,#0099cc
Dash,$8.04 DASH,49244478,2016-06-05,#008de4
OmiseGO,$8.03 OMG,783165381,2017-10-15,#0033f5
EOS,$8.02 EOS,7076310042,2018-07-22,#2a0179
EOS,$8 EOS,5783553012,2018-03-04,#2a0179
Ethereum,$7.98 ETH,715049208,2017-01-01,#3c3c3d
NEO,$7.96 NEO,404759500,2017-07-02,#00db1d
ICON,$7.94 ICX,3576766952,2018-01-28,#27c6d3
Dash,$7.93 DASH,49901691,2016-06-12,#008de4
Ethereum,$7.9 ETH,644685715,2016-12-04,#3c3c3d
DigixDAO,$7.87 DGD,16700460,2016-12-04,#355d73
Ethereum,$7.86 ETH,684696555,2016-12-18,#3c3c3d
Dash,$7.85 DASH,53072101,2016-05-29,#008de4
Peercoin,$7.82 PPC,133213827,2013-12-01,#29c249
Monero,$7.77 XMR,107014621,2016-12-11,#f56f00
Stratis,$7.76 STRAT,730618839,2017-06-18,#00e6cd
OmiseGO,$7.76 OMG,829751516,2017-08-20,#0033f5
Namecoin,$7.74 NMC,60232047,2014-01-05,#4662b4
Binance Coin,$7.74 BNB,1046363128,2018-11-18,#ffd900
Stratis,$7.67 STRAT,697417400,2017-06-25,#00e6cd
Monero,$7.63 XMR,106481831,2016-11-27,#f56f00
Litecoin,$7.63 LTC,232220398,2014-08-03,#7d7d7d
Counterparty,$7.62 XCP,24517495,2014-02-16,#fe3e62
Litecoin,$7.61 LTC,237272311,2014-07-27,#7d7d7d
Monero,$7.42 XMR,94701640,2016-11-13,#f56f00
Eth Classic,$7.39 ETC,863422623,2017-05-21,#19c83b
OmiseGO,$7.37 OMG,753794663,2017-10-22,#0033f5
Dash,$7.35 DASH,48860051,2016-07-10,#008de4
Monero,$7.33 XMR,108225500,2016-10-02,#f56f00
Litecoin,$7.3 LTC,213119531,2014-07-06,#7d7d7d
OmiseGO,$7.29 OMG,672296128,2017-11-12,#0033f5
Eth Classic,$7.29 ETC,651119139,2017-05-07,#19c83b
NEO,$7.27 NEO,357402500,2017-07-30,#00db1d
Ethereum,$7.26 ETH,626189631,2016-12-25,#3c3c3d
Dash,$7.21 DASH,44599545,2016-03-27,#008de4
Peercoin,$7.19 PPC,152073559,2014-01-05,#29c249
Dash,$7.19 DASH,46014347,2016-07-03,#008de4
OmiseGO,$7.16 OMG,717319919,2017-10-29,#0033f5
Stratis,$7.13 STRAT,661639453,2017-08-06,#00e6cd
Dash,$7.13 DASH,29617766,2014-07-06,#008de4
Dash,$7.06 DASH,31911748,2014-07-20,#008de4
Dash,$7.05 DASH,44369420,2016-04-03,#008de4
Primecoin,$7.01 XPM,18467629,2013-12-01,#f5e700
Counterparty,$7 XCP,20794512,2014-11-16,#fe3e62
Stratis,$7 STRAT,856339500,2017-06-11,#00e6cd
EOS,$7 EOS,6394257113,2018-08-05,#2a0179
EOS,$6.98 EOS,6634804072,2018-07-15,#2a0179
Litecoin,$6.95 LTC,215482540,2014-08-10,#7d7d7d
Dash,$6.95 DASH,45151179,2016-05-15,#008de4
Namecoin,$6.92 NMC,50554124,2014-01-12,#4662b4
Lisk,$6.91 LSK,736327894,2017-09-10,#181174
Monero,$6.9 XMR,97827789,2016-10-09,#f56f00
Augur,$6.86 REP,92770810,2017-03-19,#75008f
Litecoin,$6.86 LTC,390795465,2017-04-02,#7d7d7d
Dash,$6.86 DASH,44384064,2016-06-26,#008de4
Augur,$6.85 REP,77666160,2016-10-09,#75008f
Novacoin,$6.82 NVC,4887586,2014-03-16,#cfb230
Dash,$6.82 DASH,43576655,2016-05-01,#008de4
Stratis,$6.8 STRAT,607363927,2017-07-23,#00e6cd
Lisk,$6.74 LSK,790981019,2017-09-03,#181174
Stratis,$6.73 STRAT,641806535,2017-08-13,#00e6cd
Dash,$6.68 DASH,41637182,2016-04-10,#008de4
Counterparty,$6.67 XCP,18491698,2014-11-23,#fe3e62
EOS,$6.65 EOS,5980465593,2018-09-02,#2a0179
EOS,$6.6 EOS,4901277087,2018-03-25,#2a0179
BitBar,$6.6 BTB,24644,2013-06-23,#f2a900
Dash,$6.58 DASH,43072011,2016-05-08,#008de4
Monero,$6.57 XMR,83774544,2016-10-16,#f56f00
Monero,$6.56 XMR,88107230,2016-11-20,#f56f00
Dash,$6.54 DASH,28387009,2014-07-13,#008de4
Peercoin,$6.53 PPC,129685504,2014-01-12,#29c249
Monero,$6.52 XMR,85905978,2016-10-23,#f56f00
Dash,$6.5 DASH,41233711,2016-04-24,#008de4
BitBar,$6.49 BTB,21487,2013-06-16,#f2a900
OmiseGO,$6.44 OMG,618137834,2017-11-05,#0033f5
Ethereum,$6.41 ETH,500569665,2016-02-28,#3c3c3d
Factom,$6.38 FCT,57820614,2017-04-23,#349eb7
Dash,$6.31 DASH,40828174,2016-04-17,#008de4
Stratis,$6.3 STRAT,686660184,2017-08-27,#00e6cd
Omni,$6.23 OMNI,3824929,2014-08-10,#281c9b
Novacoin,$6.21 NVC,4793700,2014-03-23,#cfb230
OmiseGO,$6.18 OMG,682614792,2017-08-13,#0033f5
Eth Classic,$6.17 ETC,625418858,2017-05-14,#19c83b
Namecoin,$6.11 NMC,49990054,2014-01-19,#4662b4
Augur,$6.02 REP,80572470,2017-03-12,#75008f
Novacoin,$6.01 NVC,1976021,2013-07-28,#cfb230
EOS,$6 EOS,4335135885,2018-04-01,#2a0179
Dash,$5.97 DASH,26301195,2014-07-27,#008de4
Lisk,$5.96 LSK,648344787,2017-09-24,#181174
EOS,$5.95 EOS,5456166542,2018-09-23,#2a0179
Peercoin,$5.94 PPC,127305301,2014-01-26,#29c249
Namecoin,$5.93 NMC,43908849,2013-12-15,#4662b4
Namecoin,$5.91 NMC,48429701,2014-01-26,#4662b4
EOS,$5.9 EOS,4663653763,2018-04-08,#2a0179
Peercoin,$5.89 PPC,121775594,2014-02-02,#29c249
Counterparty,$5.86 XCP,14666566,2014-12-07,#fe3e62
Lisk,$5.85 LSK,622906884,2017-10-01,#181174
Peercoin,$5.83 PPC,125854793,2014-01-19,#29c249
Augur,$5.8 REP,62742900,2016-10-16,#75008f
EOS,$5.79 EOS,4431182115,2018-03-11,#2a0179
Lisk,$5.78 LSK,631276560,2017-11-12,#181174
Qtum,$5.77 QTUM,326183860,2017-07-30,#0099cc
Dash,$5.77 DASH,38640092,2016-03-20,#008de4
EOS,$5.76 EOS,5182997077,2018-09-30,#2a0179
Lisk,$5.75 LSK,765071433,2017-08-27,#181174
Stratis,$5.73 STRAT,577246327,2017-09-10,#00e6cd
EOS,$5.73 EOS,5219174382,2018-10-07,#2a0179
Dash,$5.7 DASH,26266312,2014-08-03,#008de4
BitBar,$5.7 BTB,23567,2013-06-30,#f2a900
Waves,$5.67 WAVES,632091000,2017-06-11,#00aaeb
Stratis,$5.66 STRAT,564014034,2017-08-20,#00e6cd
Namecoin,$5.62 NMC,43247839,2014-02-02,#4662b4
Dash,$5.6 DASH,26010556,2014-08-10,#008de4
Stratis,$5.59 STRAT,578879208,2017-07-02,#00e6cd
Litecoin,$5.56 LTC,259003907,2016-06-19,#7d7d7d
Lisk,$5.55 LSK,626100152,2017-09-17,#181174
Augur,$5.53 REP,67198560,2017-03-05,#75008f
Novacoin,$5.49 NVC,1855986,2013-08-04,#cfb230
Novacoin,$5.46 NVC,3794231,2014-03-30,#cfb230
Litecoin,$5.45 LTC,173142358,2014-09-14,#7d7d7d
Eth Classic,$5.44 ETC,594207939,2017-04-30,#19c83b
EOS,$5.41 EOS,4933408109,2018-11-11,#2a0179
Ethereum,$5.4 ETH,403647764,2016-02-14,#3c3c3d
EOS,$5.4 EOS,4916588199,2018-10-28,#2a0179
Augur,$5.39 REP,54527220,2016-11-06,#75008f
Counterparty,$5.38 XCP,15184989,2014-11-30,#fe3e62
Novacoin,$5.38 NVC,2458420,2013-11-10,#cfb230
EOS,$5.38 EOS,4911141666,2018-09-16,#2a0179
EOS,$5.37 EOS,4914612585,2018-10-21,#2a0179
Dash,$5.35 DASH,35745325,2016-03-13,#008de4
Augur,$5.32 REP,58186920,2016-10-23,#75008f
EOS,$5.31 EOS,4938410582,2018-11-04,#2a0179
Monero,$5.3 XMR,121421771,2016-08-28,#f56f00
Namecoin,$5.26 NMC,46654439,2013-12-08,#4662b4
Novacoin,$5.25 NVC,1890229,2013-08-18,#cfb230
EOS,$5.25 EOS,4682831334,2018-10-14,#2a0179
Litecoin,$5.21 LTC,153639055,2014-08-31,#7d7d7d
Stratis,$5.2 STRAT,477451268,2017-07-30,#00e6cd
Novacoin,$5.19 NVC,1799905,2013-08-11,#cfb230
Waves,$5.17 WAVES,498613000,2017-06-18,#00aaeb
Waves,$5.16 WAVES,534606000,2017-06-04,#00aaeb
Monero,$5.14 XMR,73765455,2016-10-30,#f56f00
EOS,$5.1 EOS,4809089404,2018-08-19,#2a0179
Binance Coin,$5.09 BNB,677616315,2018-11-25,#ffd900
Augur,$5.07 REP,57094400,2017-02-19,#75008f
Litecoin,$5.07 LTC,246401135,2016-06-12,#7d7d7d
Novacoin,$5.05 NVC,2355870,2013-11-17,#cfb230
EOS,$5.04 EOS,4489855498,2018-08-26,#2a0179
NEO,$5.03 NEO,252236500,2017-07-16,#00db1d
EOS,$5.03 EOS,4544058019,2018-08-12,#2a0179
Dash,$5.03 DASH,24101440,2015-03-29,#008de4
Litecoin,$4.99 LTC,164063885,2014-09-07,#7d7d7d
Monero,$4.98 XMR,6961750,2014-06-22,#f56f00
Monero,$4.98 XMR,65957149,2016-11-06,#f56f00
Stratis,$4.97 STRAT,421372799,2017-07-09,#00e6cd
Litecoin,$4.97 LTC,135275006,2014-08-17,#7d7d7d
Counterparty,$4.96 XCP,14341279,2014-03-16,#fe3e62
Dash,$4.92 DASH,28733377,2016-03-06,#008de4
Litecoin,$4.89 LTC,171314763,2014-08-24,#7d7d7d
Waves,$4.88 WAVES,462485000,2017-06-25,#00aaeb
Augur,$4.88 REP,51292010,2016-11-13,#75008f
Anoncoin,$4.82 ANC,4147471,2013-12-08,#ef0b2e
Namecoin,$4.81 NMC,38151822,2013-12-29,#4662b4
Litecoin,$4.8 LTC,221840383,2016-06-05,#7d7d7d
Counterparty,$4.76 XCP,12469799,2014-03-02,#fe3e62
Augur,$4.76 REP,53985030,2017-02-26,#75008f
EOS,$4.76 EOS,4502062620,2018-09-09,#2a0179
TenX,$4.75 PAY,534690561,2017-08-13,#4d4d4d
